Generation,BestFit,AvgFit,WorstFit
G36,0.1930891175861288,0.02171256815353551,0.00031796836904549107
G37,0.1930891175861288,0.023120451569122222,0.00048318135702285925
G38,0.1930891175861288,0.02079116756525972,0.00031796836904549107
G39,0.1930891175861288,0.020479755597566037,0.00031796836904549107
G40,0.1930891175861288,0.021419580800884196,0.00031796836904549107
G41,0.1930891175861288,0.02115688755359935,0.00031796836904549107
G42,0.1930891175861288,0.021944290950456757,0.00048318135702285925
G43,0.1930891175861288,0.020394454581400514,0.00031796836904549107
G44,0.1930891175861288,0.024863092549694887,0.00048318135702285925
G45,0.1930891175861288,0.024751783416882254,0.00048318135702285925
G46,0.1930891175861288,0.02111572463349861,0.00048318135702285925
G47,0.1930891175861288,0.02008239501928896,0.00048318135702285925
G48,0.1930891175861288,0.02236830167495381,0.00048318135702285925
G49,0.1930891175861288,0.022645340239507688,0.00031796836904549107
G50,0.1930891175861288,0.02034668697829118,3.2536703896502556e-05
G51,0.1930891175861288,0.020083611923169976,0.00048318135702285925
G52,0.1930891175861288,0.0230431307700097,0.00031796836904549107
G53,0.1930891175861288,0.020209485054975378,1.356957979045803e-05
G54,0.1930891175861288,0.022628076762820314,0.00048318135702285925
G55,0.1930891175861288,0.019856574217107417,1.356957979045803e-05
G56,0.1930891175861288,0.024084426359782217,0.00031796836904549107
G57,0.1930891175861288,0.02100318083965095,0.00048318135702285925
G58,0.1930891175861288,0.02068783718720628,0.00048318135702285925
G59,0.1930891175861288,0.023363253325267758,0.00031796836904549107
G60,0.1930891175861288,0.02104514826312699,0.00048318135702285925
G61,0.1930891175861288,0.022650613085918234,0.00031796836904549107
G62,0.1930891175861288,0.021338270991317833,0.00048318135702285925
G63,0.1930891175861288,0.02271379293354182,0.00031796836904549107
G64,0.1930891175861288,0.021506752203006893,0.00031796836904549107
G65,0.1930891175861288,0.021844556674236043,0.00031796836904549107
G66,0.1930891175861288,0.02331352332232712,4.09297286671355e-05
G67,0.1930891175861288,0.021395051532326334,2.5383490428103392e-05
G68,0.1930891175861288,0.02154693119358309,0.00048318135702285925
G69,0.1930891175861288,0.021795627296669243,0.00031796836904549107
G70,0.1930891175861288,0.02094007057407745,0.00031796836904549107
G71,0.1930891175861288,0.02283689592994058,0.00031796836904549107
G72,0.1930891175861288,0.021620589688365967,4.09297286671355e-05
G73,0.1930891175861288,0.020274526633998872,1.356957979045803e-05
G74,0.1930891175861288,0.021643003202194762,0.00031796836904549107
G75,0.1930891175861288,0.02210376092930257,0.00042158729847655317
G76,0.1930891175861288,0.022030249063766386,0.00048318135702285925
G77,0.1930891175861288,0.021358039789369503,0.00031796836904549107
G78,0.1930891175861288,0.022069280096700797,0.00048318135702285925
G79,0.1930891175861288,0.02606030173359316,4.09297286671355e-05
G80,0.1930891175861288,0.02288634663167862,0.00048318135702285925
G81,0.1930891175861288,0.019968301611806898,1.356957979045803e-05
G82,0.1930891175861288,0.020283650571983447,0.00048318135702285925
G83,0.1930891175861288,0.0209260581137757,0.00048318135702285925
G84,0.1930891175861288,0.02166809351154824,0.00048318135702285925
G85,0.1930891175861288,0.02183902271624093,1.356957979045803e-05
G86,0.1930891175861288,0.021018003106636422,0.00031796836904549107
G87,0.1930891175861288,0.021341775403659308,0.00031796836904549107
G88,0.1930891175861288,0.022908250340389572,1.356957979045803e-05
G89,0.1930891175861288,0.02077815022087063,0.00031796836904549107
G90,0.1930891175861288,0.021494254856054842,0.00048318135702285925
G91,0.1930891175861288,0.02304334698588877,0.00031796836904549107
G92,0.1930891175861288,0.020561048525297058,0.0001300266442531566
G93,0.1930891175861288,0.023644461232619478,0.00048318135702285925
G94,0.1930891175861288,0.020109290591975176,4.09297286671355e-05
G95,0.1930891175861288,0.021601587153078056,0.00048318135702285925
G96,0.1930891175861288,0.0203882592607177,0.00031796836904549107
G97,0.1930891175861288,0.02029564110442578,0.00048318135702285925
G98,0.1930891175861288,0.02274048109792858,7.827902127537426e-05
G99,0.1930891175861288,0.023237804795649488,0.00048318135702285925
T,0.06876466356517148
