Generation,BestFit,AvgFit,WorstFit
G76,0.14152234824124107,0.021686530350875203,0.00048318135702285925
G77,0.14152234824124107,0.0226555828915993,0.00031796836904549107
G78,0.14152234824124107,0.023832768156446745,0.00048318135702285925
G79,0.14152234824124107,0.0220022301275549,0.00031796836904549107
G80,0.14152234824124107,0.019692356130742203,0.00048318135702285925
G81,0.14152234824124107,0.020131675064317768,4.09297286671355e-05
G82,0.14152234824124107,0.019617026575478435,0.00021625346711387603
G83,0.14152234824124107,0.022391237900861723,0.00020485392158005666
G84,0.14152234824124107,0.023166107810284386,0.00048318135702285925
G85,0.14152234824124107,0.021478986579123675,0.00031796836904549107
G86,0.14152234824124107,0.020350322346991617,0.00031796836904549107
G87,0.14152234824124107,0.019953233411134547,1.356957979045803e-05
G88,0.14152234824124107,0.02000125250047004,0.00031796836904549107
G89,0.14152234824124107,0.020140969576342625,0.00048318135702285925
G90,0.14152234824124107,0.021148413835183965,6.232449021384381e-16
G91,0.14152234824124107,0.020595768529757703,0.00048318135702285925
G92,0.14152234824124107,0.021797995769419907,0.00031796836904549107
G93,0.14152234824124107,0.022329451513510793,0.00048318135702285925
G94,0.14152234824124107,0.02376960958833953,0.00048318135702285925
G95,0.14152234824124107,0.020813365936131464,0.00031796836904549107
G96,0.14152234824124107,0.018837132226560402,0.00031796836904549107
G97,0.14152234824124107,0.022287368431334397,4.09297286671355e-05
G98,0.14152234824124107,0.020804123529428252,5.514778287443675e-06
G99,0.14152234824124107,0.022197640327918336,0.00048318135702285925
T,0.06876466356517148
