Generation,BestFit,AvgFit,WorstFit
G76,0.14152234824124107,0.0199054008628182,0.00031796836904549107
G77,0.14152234824124107,0.022015374333112868,0.00048318135702285925
G78,0.14152234824124107,0.025110255650292033,0.00048318135702285925
G79,0.14152234824124107,0.021706015977317646,0.00043746016120260685
G80,0.14152234824124107,0.021831537767621513,4.09297286671355e-05
G81,0.14152234824124107,0.023050695279578606,0.00031796836904549107
G82,0.14152234824124107,0.022812469628901048,1.356957979045803e-05
G83,0.14152234824124107,0.02079215304123231,0.00018744445845371883
G84,0.14152234824124107,0.019382157682212856,0.00048318135702285925
G85,0.14152234824124107,0.020451557925640556,0.00031796836904549107
G86,0.14152234824124107,0.019488724316714574,0.00048318135702285925
G87,0.14152234824124107,0.020378312773359063,1.356957979045803e-05
G88,0.14152234824124107,0.019648632011923718,1.356957979045803e-05
G89,0.14152234824124107,0.020869895441201734,0.00048318135702285925
G90,0.14152234824124107,0.021077514881312678,1.356957979045803e-05
G91,0.14152234824124107,0.019920910243731618,0.00031796836904549107
G92,0.14152234824124107,0.022316511286710975,1.356957979045803e-05
G93,0.14152234824124107,0.024109205984476967,0.00048318135702285925
G94,0.14152234824124107,0.01907884778737273,0.00048318135702285925
G95,0.14152234824124107,0.019776258181708986,0.00048318135702285925
G96,0.14152234824124107,0.020652797860422782,0.00048318135702285925
G97,0.14152234824124107,0.02126571683159828,0.00031796836904549107
G98,0.14152234824124107,0.022069966151121764,0.00031796836904549107
G99,0.14152234824124107,0.02096491547381827,0.00048318135702285925
T,0.06876466356517148
