Generation,BestFit,AvgFit,WorstFit
G66,0.10563401786440331,0.020058887164721997,0.00048318135702285925
G67,0.10563401786440331,0.02135683766734612,4.09297286671355e-05
G68,0.10563401786440331,0.021181700975094742,0.00048318135702285925
G69,0.10563401786440331,0.020782466130256347,4.09297286671355e-05
G70,0.10563401786440331,0.01977025435852845,0.00031796836904549107
G71,0.10563401786440331,0.023242777802469437,0.00031796836904549107
G72,0.10563401786440331,0.0190555492833125,0.00031796836904549107
G73,0.10563401786440331,0.020223467540120926,0.00031796836904549107
G74,0.10563401786440331,0.019337821890235092,0.00031796836904549107
G75,0.10563401786440331,0.02204625249154283,0.00031796836904549107
G76,0.10563401786440331,0.022516748993045187,0.00048318135702285925
G77,0.10563401786440331,0.022151941959799942,0.00048318135702285925
G78,0.10563401786440331,0.02060012159644802,4.09297286671355e-05
G79,0.10563401786440331,0.020648907062919507,0.00031796836904549107
G80,0.15278486691933646,0.020724558506657675,2.5383490428103392e-05
G81,0.15278486691933646,0.020959727449579798,2.5383490428103392e-05
G82,0.15278486691933646,0.021287040094492025,1.356957979045803e-05
G83,0.15278486691933646,0.0212068219125313,0.00031796836904549107
G84,0.15278486691933646,0.023972761949749385,0.00031796836904549107
G85,0.15278486691933646,0.02181652051125055,0.00031796836904549107
G86,0.15278486691933646,0.023299583324663704,0.00048318135702285925
G87,0.15278486691933646,0.019840570870972386,0.00031796836904549107
G88,0.15278486691933646,0.02155326703001005,0.00048318135702285925
G89,0.15278486691933646,0.021185441010648575,0.00031796836904549107
G90,0.15278486691933646,0.02033257250780439,0.00031796836904549107
G91,0.15278486691933646,0.020075617260101316,0.00031796836904549107
G92,0.15278486691933646,0.020514385620396557,0.00031796836904549107
G93,0.15278486691933646,0.021148711101806418,0.00048318135702285925
G94,0.15278486691933646,0.02101001828252146,0.00031796836904549107
G95,0.15278486691933646,0.01851865941225344,1.356957979045803e-05
G96,0.15278486691933646,0.020467478738178068,1.356957979045803e-05
G97,0.15278486691933646,0.02182578546358146,7.827902127537426e-05
G98,0.15278486691933646,0.022039722128963737,1.356957979045803e-05
G99,0.15278486691933646,0.02141744657839404,0.00048318135702285925
T,0.06876466356517148
